paper_id,model_id,apa_citation,authors,title,year,source_title,source_type_journal,source_type_conference,source_type_preprint,first_author_country_affiliation
62,315,"Al Machot, F., Elmachot, A., Ali, M., Al Machot, E., & Kyamakya, K. (2019). A deep-learning model for subject-independent human emotion recognition using electrodermal activity sensors. Sensors, 19(7), 1659.","F, Al Machot; A, Elmachot; M, Ali; E, Al Machot; K, Kyamakya","A Deep-Learning Model for Subject-Independent Human Emotion Recognition Using Electrodermal Activity Sensors.
",2019,Sensors,x,,,Germany
62,316,"Al Machot, F., Elmachot, A., Ali, M., Al Machot, E., & Kyamakya, K. (2019). A deep-learning model for subject-independent human emotion recognition using electrodermal activity sensors. Sensors, 19(7), 1659.","F, Al Machot; A, Elmachot; M, Ali; E, Al Machot; K, Kyamakya","A Deep-Learning Model for Subject-Independent Human Emotion Recognition Using Electrodermal Activity Sensors.
",2019,Sensors,x,,,Germany
62,317,"Al Machot, F., Elmachot, A., Ali, M., Al Machot, E., & Kyamakya, K. (2019). A deep-learning model for subject-independent human emotion recognition using electrodermal activity sensors. Sensors, 19(7), 1659.","F, Al Machot; A, Elmachot; M, Ali; E, Al Machot; K, Kyamakya","A Deep-Learning Model for Subject-Independent Human Emotion Recognition Using Electrodermal Activity Sensors.
",2019,Sensors,x,,,Germany
62,318,"Al Machot, F., Elmachot, A., Ali, M., Al Machot, E., & Kyamakya, K. (2019). A deep-learning model for subject-independent human emotion recognition using electrodermal activity sensors. Sensors, 19(7), 1659.","F, Al Machot; A, Elmachot; M, Ali; E, Al Machot; K, Kyamakya","A Deep-Learning Model for Subject-Independent Human Emotion Recognition Using Electrodermal Activity Sensors.
",2019,Sensors,x,,,Germany
62,319,"Al Machot, F., Elmachot, A., Ali, M., Al Machot, E., & Kyamakya, K. (2019). A deep-learning model for subject-independent human emotion recognition using electrodermal activity sensors. Sensors, 19(7), 1659.","F, Al Machot; A, Elmachot; M, Ali; E, Al Machot; K, Kyamakya","A Deep-Learning Model for Subject-Independent Human Emotion Recognition Using Electrodermal Activity Sensors.
",2019,Sensors,x,,,Germany
62,320,"Al Machot, F., Elmachot, A., Ali, M., Al Machot, E., & Kyamakya, K. (2019). A deep-learning model for subject-independent human emotion recognition using electrodermal activity sensors. Sensors, 19(7), 1659.","F, Al Machot; A, Elmachot; M, Ali; E, Al Machot; K, Kyamakya","A Deep-Learning Model for Subject-Independent Human Emotion Recognition Using Electrodermal Activity Sensors.
",2019,Sensors,x,,,Germany
62,321,"Al Machot, F., Elmachot, A., Ali, M., Al Machot, E., & Kyamakya, K. (2019). A deep-learning model for subject-independent human emotion recognition using electrodermal activity sensors. Sensors, 19(7), 1659.","F, Al Machot; A, Elmachot; M, Ali; E, Al Machot; K, Kyamakya","A Deep-Learning Model for Subject-Independent Human Emotion Recognition Using Electrodermal Activity Sensors.
",2019,Sensors,x,,,Germany
62,322,"Al Machot, F., Elmachot, A., Ali, M., Al Machot, E., & Kyamakya, K. (2019). A deep-learning model for subject-independent human emotion recognition using electrodermal activity sensors. Sensors, 19(7), 1659.","F, Al Machot; A, Elmachot; M, Ali; E, Al Machot; K, Kyamakya","A Deep-Learning Model for Subject-Independent Human Emotion Recognition Using Electrodermal Activity Sensors.
",2019,Sensors,x,,,Germany
62,323,"Al Machot, F., Elmachot, A., Ali, M., Al Machot, E., & Kyamakya, K. (2019). A deep-learning model for subject-independent human emotion recognition using electrodermal activity sensors. Sensors, 19(7), 1659.","F, Al Machot; A, Elmachot; M, Ali; E, Al Machot; K, Kyamakya","A Deep-Learning Model for Subject-Independent Human Emotion Recognition Using Electrodermal Activity Sensors.
",2019,Sensors,x,,,Germany
62,324,"Al Machot, F., Elmachot, A., Ali, M., Al Machot, E., & Kyamakya, K. (2019). A deep-learning model for subject-independent human emotion recognition using electrodermal activity sensors. Sensors, 19(7), 1659.","F, Al Machot; A, Elmachot; M, Ali; E, Al Machot; K, Kyamakya","A Deep-Learning Model for Subject-Independent Human Emotion Recognition Using Electrodermal Activity Sensors.
",2019,Sensors,x,,,Germany
62,325,"Al Machot, F., Elmachot, A., Ali, M., Al Machot, E., & Kyamakya, K. (2019). A deep-learning model for subject-independent human emotion recognition using electrodermal activity sensors. Sensors, 19(7), 1659.","F, Al Machot; A, Elmachot; M, Ali; E, Al Machot; K, Kyamakya","A Deep-Learning Model for Subject-Independent Human Emotion Recognition Using Electrodermal Activity Sensors.
",2019,Sensors,x,,,Germany
62,326,"Al Machot, F., Elmachot, A., Ali, M., Al Machot, E., & Kyamakya, K. (2019). A deep-learning model for subject-independent human emotion recognition using electrodermal activity sensors. Sensors, 19(7), 1659.","F, Al Machot; A, Elmachot; M, Ali; E, Al Machot; K, Kyamakya","A Deep-Learning Model for Subject-Independent Human Emotion Recognition Using Electrodermal Activity Sensors.
",2019,Sensors,x,,,Germany
62,327,"Al Machot, F., Elmachot, A., Ali, M., Al Machot, E., & Kyamakya, K. (2019). A deep-learning model for subject-independent human emotion recognition using electrodermal activity sensors. Sensors, 19(7), 1659.","F, Al Machot; A, Elmachot; M, Ali; E, Al Machot; K, Kyamakya","A Deep-Learning Model for Subject-Independent Human Emotion Recognition Using Electrodermal Activity Sensors.
",2019,Sensors,x,,,Germany
62,328,"Al Machot, F., Elmachot, A., Ali, M., Al Machot, E., & Kyamakya, K. (2019). A deep-learning model for subject-independent human emotion recognition using electrodermal activity sensors. Sensors, 19(7), 1659.","F, Al Machot; A, Elmachot; M, Ali; E, Al Machot; K, Kyamakya","A Deep-Learning Model for Subject-Independent Human Emotion Recognition Using Electrodermal Activity Sensors.
",2019,Sensors,x,,,Germany
62,329,"Al Machot, F., Elmachot, A., Ali, M., Al Machot, E., & Kyamakya, K. (2019). A deep-learning model for subject-independent human emotion recognition using electrodermal activity sensors. Sensors, 19(7), 1659.","F, Al Machot; A, Elmachot; M, Ali; E, Al Machot; K, Kyamakya","A Deep-Learning Model for Subject-Independent Human Emotion Recognition Using Electrodermal Activity Sensors.
",2019,Sensors,x,,,Germany
62,330,"Al Machot, F., Elmachot, A., Ali, M., Al Machot, E., & Kyamakya, K. (2019). A deep-learning model for subject-independent human emotion recognition using electrodermal activity sensors. Sensors, 19(7), 1659.","F, Al Machot; A, Elmachot; M, Ali; E, Al Machot; K, Kyamakya","A Deep-Learning Model for Subject-Independent Human Emotion Recognition Using Electrodermal Activity Sensors.
",2019,Sensors,x,,,Germany
63,331,"Seo, J., Laine, T. H., & Sohn, K. A. (2019). An exploration of machine learning methods for robust boredom classification using EEG and GSR data. Sensors, 19(20), 4561.","J, Seo; TH, Laine; KA, Sohn","An Exploration of Machine Learning Methods for Robust Boredom Classification Using EEG and GSR Data.
",2019,Sensors,x,,,Korea
63,332,"Seo, J., Laine, T. H., & Sohn, K. A. (2019). An exploration of machine learning methods for robust boredom classification using EEG and GSR data. Sensors, 19(20), 4561.","J, Seo; TH, Laine; KA, Sohn","An Exploration of Machine Learning Methods for Robust Boredom Classification Using EEG and GSR Data.
",2019,Sensors,x,,,Korea
63,333,"Seo, J., Laine, T. H., & Sohn, K. A. (2019). An exploration of machine learning methods for robust boredom classification using EEG and GSR data. Sensors, 19(20), 4561.","J, Seo; TH, Laine; KA, Sohn","An Exploration of Machine Learning Methods for Robust Boredom Classification Using EEG and GSR Data.
",2019,Sensors,x,,,Korea
64,334,"Martinez, R., Salazar-Ramirez, A., Arruti, A., Irigoyen, E., Martin, J. I., & Muguerza, J. (2019). A self-paced relaxation response detection system based on galvanic skin response analysis. IEEE Access, 7, 43730-43741.","Martinez, R.; Salazar-Ramirez, A.; Arruti, A.; Irigoyen, E.; Martin, J.I.; Muguerza, J.","A Self-Paced Relaxation Response Detection System Based on Galvanic Skin Response Analysis
",2019,IEEE Access,x,,,Spain
64,335,"Martinez, R., Salazar-Ramirez, A., Arruti, A., Irigoyen, E., Martin, J. I., & Muguerza, J. (2019). A self-paced relaxation response detection system based on galvanic skin response analysis. IEEE Access, 7, 43730-43741.","Martinez, R.; Salazar-Ramirez, A.; Arruti, A.; Irigoyen, E.; Martin, J.I.; Muguerza, J.","A Self-Paced Relaxation Response Detection System Based on Galvanic Skin Response Analysis
",2019,IEEE Access,x,,,Spain
64,336,"Martinez, R., Salazar-Ramirez, A., Arruti, A., Irigoyen, E., Martin, J. I., & Muguerza, J. (2019). A self-paced relaxation response detection system based on galvanic skin response analysis. IEEE Access, 7, 43730-43741.","Martinez, R.; Salazar-Ramirez, A.; Arruti, A.; Irigoyen, E.; Martin, J.I.; Muguerza, J.","A Self-Paced Relaxation Response Detection System Based on Galvanic Skin Response Analysis
",2019,IEEE Access,x,,,Spain
64,337,"Martinez, R., Salazar-Ramirez, A., Arruti, A., Irigoyen, E., Martin, J. I., & Muguerza, J. (2019). A self-paced relaxation response detection system based on galvanic skin response analysis. IEEE Access, 7, 43730-43741.","Martinez, R.; Salazar-Ramirez, A.; Arruti, A.; Irigoyen, E.; Martin, J.I.; Muguerza, J.","A Self-Paced Relaxation Response Detection System Based on Galvanic Skin Response Analysis
",2019,IEEE Access,x,,,Spain
64,338,"Martinez, R., Salazar-Ramirez, A., Arruti, A., Irigoyen, E., Martin, J. I., & Muguerza, J. (2019). A self-paced relaxation response detection system based on galvanic skin response analysis. IEEE Access, 7, 43730-43741.","Martinez, R.; Salazar-Ramirez, A.; Arruti, A.; Irigoyen, E.; Martin, J.I.; Muguerza, J.","A Self-Paced Relaxation Response Detection System Based on Galvanic Skin Response Analysis
",2019,IEEE Access,x,,,Spain
64,339,"Martinez, R., Salazar-Ramirez, A., Arruti, A., Irigoyen, E., Martin, J. I., & Muguerza, J. (2019). A self-paced relaxation response detection system based on galvanic skin response analysis. IEEE Access, 7, 43730-43741.","Martinez, R.; Salazar-Ramirez, A.; Arruti, A.; Irigoyen, E.; Martin, J.I.; Muguerza, J.","A Self-Paced Relaxation Response Detection System Based on Galvanic Skin Response Analysis
",2019,IEEE Access,x,,,Spain
64,340,"Martinez, R., Salazar-Ramirez, A., Arruti, A., Irigoyen, E., Martin, J. I., & Muguerza, J. (2019). A self-paced relaxation response detection system based on galvanic skin response analysis. IEEE Access, 7, 43730-43741.","Martinez, R.; Salazar-Ramirez, A.; Arruti, A.; Irigoyen, E.; Martin, J.I.; Muguerza, J.","A Self-Paced Relaxation Response Detection System Based on Galvanic Skin Response Analysis
",2019,IEEE Access,x,,,Spain
64,341,"Martinez, R., Salazar-Ramirez, A., Arruti, A., Irigoyen, E., Martin, J. I., & Muguerza, J. (2019). A self-paced relaxation response detection system based on galvanic skin response analysis. IEEE Access, 7, 43730-43741.","Martinez, R.; Salazar-Ramirez, A.; Arruti, A.; Irigoyen, E.; Martin, J.I.; Muguerza, J.","A Self-Paced Relaxation Response Detection System Based on Galvanic Skin Response Analysis
",2019,IEEE Access,x,,,Spain
65,342,"Sharma, V., Prakash, N. R., & Kalra, P. (2019). Audio-video emotional response mapping based upon electrodermal activity. Biomedical Signal Processing and Control, 47, 324-333.","Sharma, V.; Prakash, N.R.; Kalra, P.","Audio-video emotional response mapping based upon Electrodermal Activity
",2019,Biomedical Signal Processing and Control,x,,,India
65,343,"Sharma, V., Prakash, N. R., & Kalra, P. (2019). Audio-video emotional response mapping based upon electrodermal activity. Biomedical Signal Processing and Control, 47, 324-333.","Sharma, V.; Prakash, N.R.; Kalra, P.","Audio-video emotional response mapping based upon Electrodermal Activity
",2019,Biomedical Signal Processing and Control,x,,,India
65,344,"Sharma, V., Prakash, N. R., & Kalra, P. (2019). Audio-video emotional response mapping based upon electrodermal activity. Biomedical Signal Processing and Control, 47, 324-333.","Sharma, V.; Prakash, N.R.; Kalra, P.","Audio-video emotional response mapping based upon Electrodermal Activity
",2019,Biomedical Signal Processing and Control,x,,,India
66,345,"Dar, M. N., Akram, M. U., Khawaja, S. G., & Pujari, A. N. (2020). Cnn and lstm-based emotion charting using physiological signals. Sensors, 20(16), 4551.","Dar, M.N.; Akram, M.U.; Khawaja, S.G.; Pujari, A.N.","Cnn and lstm-based emotion charting using physiological signals
",2020,Sensors,x,,,Pakistan
67,346,"Greco, A., Marzi, C., Lanata, A., Scilingo, E. P., & Vanello, N. (2019, July). Combining electrodermal activity and speech analysis towards a more accurate emotion recognition system. In 2019 41st Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC) (pp. 229-232). IEEE.","A, Greco; C, Marzi; A, Lanata; EP, Scilingo; N, Vanello","Combining Electrodermal Activity and Speech Analysis towards a more Accurate Emotion Recognition System.
",2019,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,,x,,Italy
68,347,"Ganapathy, N., Veeranki, Y. R., & Swaminathan, R. (2020). Convolutional neural network based emotion classification using electrodermal activity signals and time-frequency features. Expert Systems with Applications, 159, 113571.","Ganapathy, N.; Veeranki, Y.R.; Swaminathan, R.","Convolutional neural network based emotion classification using electrodermal activity signals and time-frequency features
",2020,Expert Systems With Applications,,,x,India
68,348,"Ganapathy, N., Veeranki, Y. R., & Swaminathan, R. (2020). Convolutional neural network based emotion classification using electrodermal activity signals and time-frequency features. Expert Systems with Applications, 159, 113571.","Ganapathy, N.; Veeranki, Y.R.; Swaminathan, R.","Convolutional neural network based emotion classification using electrodermal activity signals and time-frequency features
",2020,Expert Systems With Applications,,,x,India
68,349,"Ganapathy, N., Veeranki, Y. R., & Swaminathan, R. (2020). Convolutional neural network based emotion classification using electrodermal activity signals and time-frequency features. Expert Systems with Applications, 159, 113571.","Ganapathy, N.; Veeranki, Y.R.; Swaminathan, R.","Convolutional neural network based emotion classification using electrodermal activity signals and time-frequency features
",2020,Expert Systems With Applications,,,x,India
